refArea,medicalCause,Number of cases,Observation URI,references,publisher,disease,dataset,refPeriod
http://dbpedia.org/resource/Beqaa_Governorate,,4,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-01-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/01-2015
,http://dbpedia.org/resource/Shigella,,http://dbpedia.org/resource/Dysentery,,,,,
http://dbpedia.org/resource/Beqaa_Governorate,,9,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-02-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/02-2015
http://dbpedia.org/resource/Beqaa_Governorate,,6,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-03-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/03-2015
http://dbpedia.org/resource/Beqaa_Governorate,,5,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-04-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/04-2015
http://dbpedia.org/resource/Beqaa_Governorate,,8,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-05-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/05-2015
http://dbpedia.org/resource/Beqaa_Governorate,,4,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-06-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/06-2015
http://dbpedia.org/resource/Beqaa_Governorate,,12,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-07-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/07-2015
http://dbpedia.org/resource/Beqaa_Governorate,,5,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-08-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/08-2015
http://dbpedia.org/resource/Beqaa_Governorate,,1,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-09-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/09-2015
http://dbpedia.org/resource/Beqaa_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-10-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/10-2015
http://dbpedia.org/resource/Beqaa_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-11-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/11-2015
http://dbpedia.org/resource/Beqaa_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2015-12-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/12-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-01-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/01-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-02-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/02-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-03-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/03-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-04-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/04-2015
http://dbpedia.org/resource/South_Governorate,,1,http://linked.aub.edu.lb/CODEC/observation/South-2015-05-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/05-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-06-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/06-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-07-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/07-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-08-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/08-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-09-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/09-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-10-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/10-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-11-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/11-2015
http://dbpedia.org/resource/South_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/South-2015-12-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/12-2015
http://dbpedia.org/resource/Beirut,,1,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-01-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/01-2015
http://dbpedia.org/resource/Beirut,,1,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-02-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/02-2015
http://dbpedia.org/resource/Beirut,,2,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-03-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/03-2015
http://dbpedia.org/resource/Beirut,,1,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-04-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/04-2015
http://dbpedia.org/resource/Beirut,,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-05-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/05-2015
http://dbpedia.org/resource/Beirut,,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-06-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/06-2015
http://dbpedia.org/resource/Beirut,,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-07-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/07-2015
http://dbpedia.org/resource/Beirut,,1,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-08-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/08-2015
http://dbpedia.org/resource/Beirut,,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-09-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/09-2015
http://dbpedia.org/resource/Beirut,,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-10-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/10-2015
http://dbpedia.org/resource/Beirut,,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-11-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/11-2015
http://dbpedia.org/resource/Beirut,,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2015-12-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/12-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,1,http://linked.aub.edu.lb/CODEC/observation/North-2015-01-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/01-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,1,http://linked.aub.edu.lb/CODEC/observation/North-2015-02-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/02-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/North-2015-03-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/03-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/North-2015-04-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/04-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,2,http://linked.aub.edu.lb/CODEC/observation/North-2015-05-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/05-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,1,http://linked.aub.edu.lb/CODEC/observation/North-2015-06-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/06-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,2,http://linked.aub.edu.lb/CODEC/observation/North-2015-07-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/07-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,1,http://linked.aub.edu.lb/CODEC/observation/North-2015-08-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/08-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/North-2015-09-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/09-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/North-2015-10-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/10-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/North-2015-11-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/11-2015
http://dbpedia.org/resource/North_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/North-2015-12-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/12-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-01-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/01-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-02-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/02-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,1,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-03-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/03-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-04-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/04-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-05-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/05-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-06-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/06-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-07-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/07-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-08-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/08-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-09-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/09-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-10-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/10-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-11-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/11-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2015-12-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/12-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,8,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-01-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/01-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,5,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-02-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/02-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,6,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-03-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/03-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,6,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-04-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/04-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,4,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-05-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/05-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,18,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-06-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/06-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,15,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-07-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/07-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,22,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-08-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/08-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,4,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-09-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/09-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-10-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/10-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-11-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/11-2015
http://dbpedia.org/resource/Mount_Lebanon_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2015-12-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2015.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/12-2015
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2016-01-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2016.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/01-2016
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2016-02-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2016.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/02-2016
http://dbpedia.org/resource/Nabatieh_Governorate,,1,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2016-03-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2016.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/03-2016
http://dbpedia.org/resource/Nabatieh_Governorate,,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2016-04-Dysentery,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2016.htm,Ministry of Public Health,http://dbpedia.org/resource/Dysentery,http://linked.aub.edu.lb/CODEC/Dataset/Dysentery,http://server/unset-base/04-2016
